episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
20,13.0,-1.4412634440840735,-0.9657246782109642,-164.09724406425767,-8.19184487716364,1.9779403720194917,[-8.19184487716364 1.9779403720194917],4.0,False,True,1.1860848417529706,2,59.90599783360937,76.767,in_progress,0.0
20,14.0,-1.5535868523509841,-0.9812218210383403,-167.440811433587,-29.62310106242425,4.0,[-29.62310106242425 4.0],4.0,False,True,1.3735841193797798,2,59.90599783360937,76.834,in_progress,0.0
20,15.0,-1.6764403372094705,-0.9855531166620067,-172.29578326856767,-30.0,2.888593417601034,[-30.0 2.888593417601034],4.0,False,True,1.5786573244002875,2,59.90599783360937,76.907,in_progress,0.0
20,16.0,-1.8043566219188498,-0.9696428964891092,-179.6143067891288,-17.460073601337363,4.0,[-17.460073601337363 4.0],4.0,False,True,1.7921863190339429,3,59.90599783360937,76.967,in_progress,0.0
20,17.0,-1.9594532609658672,-0.9372623789086952,172.7067253032517,18.722897405547656,0.5,[18.722897405547656 0.5],5.0,False,True,2.051089285546458,3,59.90599783360937,77.016,in_progress,0.0
20,18.0,-2.097146419761669,-0.9060040939593581,166.81353872873262,3.5135058220563877,2.2741848858073914,[3.5135058220563877 2.2741848858073914],5.0,False,True,2.2809386110188257,4,59.90599783360937,77.103,in_progress,0.0
20,19.0,-2.2476816211564143,-0.8819751920571832,165.99090018283695,30.0,0.5,[30.0 0.5],5.0,False,True,2.5322276694645485,4,59.90599783360937,77.167,in_progress,0.0
20,20.0,-2.366059220393664,-0.8758707292096817,169.7207197963575,-30.0,2.979043513166384,[-30.0 2.979043513166384],5.0,False,True,2.7298325756355895,4,59.90599783360937,77.237,in_progress,0.0
20,21.0,-2.5057048527608137,-0.8729573650214055,173.89672124641731,30.0,2.4744140600524998,[30.0 2.4744140600524998],5.0,False,True,2.9629401813991914,5,59.90599783360937,77.298,in_progress,0.0
20,22.0,-2.639770162850315,-0.8668420085983861,175.55251113812025,-2.188232120075405,0.9086392299699747,[-2.188232120075405 0.9086392299699747],5.0,False,True,3.186731257171772,5,59.90599783360937,77.37,in_progress,0.0
20,23.0,-2.7785252516826615,-0.8604872212286269,176.32907343199733,-27.712370939755587,3.48039572336103,[-27.712370939755587 3.48039572336103],5.0,False,True,3.4183528852628604,6,59.90599783360937,77.435,in_progress,0.0
20,24.0,-2.899494537598916,-0.8432053364833404,174.18308198984218,-11.516844848868026,1.6882326327789539,[-11.516844848868026 1.6882326327789539],5.0,False,True,3.6202854494234056,6,59.90599783360937,77.504,in_progress,0.0
20,25.0,-3.0316691554068993,-0.8099981090262091,170.05024165739894,0.3537652618070588,1.0258038096028277,[0.3537652618070588 1.0258038096028277],5.0,False,True,3.8409319066157486,6,59.90599783360937,77.573,in_progress,0.0
20,26.0,-3.1363747301131877,-0.7822917467211296,167.8985397589592,-17.987346223929315,0.5838103236309844,[-17.987346223929315 0.5838103236309844],5.0,False,True,4.015720820392387,7,59.90599783360937,77.627,in_progress,0.0
20,27.0,-3.234103250347302,-0.7523797608227074,165.97551479778895,30.0,2.721259591552429,[30.0 2.721259591552429],4.0,False,True,4.17886352425429,7,59.90599783360937,77.704,in_progress,0.0
20,28.0,-3.3225552095268522,-0.7249119976692862,165.2300127098314,-4.472410718454601,4.0,[-4.472410718454601 4.0],4.0,False,True,4.326429172753135,7,59.90599783360937,77.772,in_progress,0.0
20,29.0,-3.43102842606309,-0.6972052278221162,165.32568477200437,-30.0,0.5,[-30.0 0.5],4.0,False,True,4.507488602042837,8,59.90599783360937,77.836,in_progress,0.0
20,30.0,-3.52630820526934,-0.6571170835971054,162.31705634948503,0.2651279425327111,4.0,[0.2651279425327111 4.0],3.0,False,True,4.666518681087261,8,59.90599783360937,77.898,in_progress,0.0
20,31.0,-3.6222036161666025,-0.6046101506303654,157.26495820106703,3.405199659888602,3.2959466882254205,[3.405199659888602 3.2959466882254205],3.0,False,True,4.826739898299732,8,59.90599783360937,77.967,in_progress,0.0
20,32.0,-3.74570547414624,-0.5412389749259086,153.95644570725042,-0.7068326436567816,4.0,[-0.7068326436567816 4.0],2.0,False,True,5.032911698877458,9,59.90599783360937,78.039,in_progress,0.0
20,33.0,-3.845366867727738,-0.49765763785972505,154.93704057712486,-30.0,3.940696479854672,[-30.0 3.940696479854672],2.0,False,True,5.199283176631392,9,59.90599783360937,78.104,in_progress,0.0
20,34.0,-3.977754704655329,-0.4375733555079555,155.2478489906925,-30.0,4.0,[-30.0 4.0],1.001,False,False,5.422945661213467,9,59.90599783360937,78.173,in_progress,0.0
20,35.0,-4.0949051034192765,-0.3660238577844893,151.93559078059477,-1.8978418077662766,4.0,[-1.8978418077662766 4.0],1.001,False,False,5.618965528324908,10,59.90599783360937,78.24,in_progress,0.0
20,36.0,-4.226705143928352,-0.2727755634720359,147.45078458749165,-30.0,1.1646667509605828,[-30.0 1.1646667509605828],1.001,False,False,5.839580401232182,10,59.90599783360937,78.301,in_progress,0.0
20,37.0,-4.358113843094415,-0.1754151700404156,143.96130386564263,-8.941799375686685,0.5,[-8.941799375686685 0.5],1.001,True,False,6.080669437376915,10,59.90599783360937,78.375,off_track,0.0
21,1.0,-3.8660265343602793,-0.8600600353398055,179.9949186704139,12.364648866930608,0.5,[12.364648866930608 0.5],0.0,False,True,0.23369917835560777,9,59.90599783360937,78.505,prepare,0.0
21,2.0,-3.8660267092108143,-0.8600563906368809,179.9932938383816,10.18845253815212,1.5637912882299134,[10.18845253815212 1.5637912882299134],5.0,False,True,0.23369947094254856,9,59.90599783360937,78.572,in_progress,0.0
21,3.0,-3.8676887124499184,-0.8602046507766604,179.96318981584565,-15.023349678060658,1.1520934722963623,[-15.023349678060658 1.1520934722963623],5.0,False,True,0.23647379393986756,9,59.90599783360937,78.614,in_progress,0.0
21,4.0,-3.8854822759040037,-0.8571206385302005,179.16924008424806,30.0,0.7346913470610374,[30.0 0.7346913470610374],5.0,False,True,0.2661768703306623,9,59.90599783360937,78.709,in_progress,0.0
21,5.0,-3.914044847828567,-0.854142140952991,178.4462709913897,14.310482110999772,3.226121750705258,[14.310482110999772 3.226121750705258],5.0,False,True,0.31389354546030934,9,59.90599783360937,78.773,in_progress,0.0
21,6.0,-3.9561953690406835,-0.8652999615594669,-178.6940311563602,-30.0,3.3343619136302447,[-30.0 3.3343619136302447],5.0,False,True,0.3841817118826238,9,59.90599783360937,78.837,in_progress,0.0
21,7.0,-4.006045509477454,-0.8688905332632937,-178.17175335291364,-25.261556898838222,3.58450866108141,[-25.261556898838222 3.58450866108141],5.0,False,True,0.4673717220064849,9,59.90599783360937,78.907,in_progress,0.0
21,8.0,-4.067160528406878,-0.8545045870772432,178.01301471790586,-4.878254815369665,1.289197567956482,[-4.878254815369665 1.289197567956482],5.0,False,True,0.5694825017832867,9,59.90599783360937,78.971,in_progress,0.0
21,9.0,-4.153503982307514,-0.8342029314605316,173.90749218379761,-30.0,0.5,[-30.0 0.5],5.0,False,True,0.7137447224374073,10,59.90599783360937,79.037,in_progress,0.0
21,10.0,-4.2158302820571185,-0.8132242371345633,170.64151418400812,-0.9339490063737088,0.5,[-0.9339490063737088 0.5],5.0,False,True,0.8179202379167937,10,59.90599783360937,79.098,in_progress,0.0
21,11.0,-4.26860970787306,-0.795045186479217,168.5641355654126,-30.0,4.0,[-30.0 4.0],5.0,False,True,0.9081014831104205,10,59.90599783360937,79.172,in_progress,0.0
21,12.0,-4.330429353495688,-0.7749235815580747,166.7426808536585,-11.940426561167357,0.6831055072373237,[-11.940426561167357 0.6831055072373237],5.0,False,True,1.0120232626747419,10,59.90599783360937,79.241,in_progress,0.0
21,13.0,-4.385275674179888,-0.7451576765378581,162.7950922073785,-2.7163832517591118,0.5,[-2.7163832517591118 0.5],4.0,False,True,1.104668591142037,10,59.90599783360937,79.308,in_progress,0.0
21,14.0,-4.435675476224305,-0.7238517478767509,161.5183014433858,-14.483458979809516,2.08910877269819,[-14.483458979809516 2.08910877269819],4.0,False,True,1.1895765661820739,11,59.90599783360937,79.374,in_progress,0.0
21,15.0,-4.4883873285857145,-0.6993732703483454,160.02029848323645,21.778488799899982,0.7441953266111729,[21.778488799899982 0.7441953266111729],4.0,False,True,1.278461809122823,11,59.90599783360937,79.443,in_progress,0.0
21,16.0,-4.547227151801717,-0.6669073005577715,157.41798477818605,-23.400718781940213,4.0,[-23.400718781940213 4.0],3.0,False,True,1.377872828281268,11,59.90599783360937,79.496,in_progress,0.0
21,17.0,-4.616880946929606,-0.6365306920498143,156.95543196202257,2.268873239855232,4.0,[2.268873239855232 4.0],3.0,False,True,1.5100624687485382,11,59.90599783360937,79.564,in_progress,0.0
21,18.0,-4.671157807693691,-0.6092701376956741,155.9782722562943,11.28900761098226,4.0,[11.28900761098226 4.0],3.0,False,True,1.6033968546316753,11,59.90599783360937,79.634,in_progress,0.0
21,19.0,-4.751309875189907,-0.5852155668159595,158.3594901353463,7.607032878758389,3.6034488250146355,[7.607032878758389 3.6034488250146355],3.0,False,True,1.7394922981235599,12,59.90599783360937,79.706,in_progress,0.0
21,20.0,-4.851912650979342,-0.5649210542524112,162.20318153148017,-23.19716203321825,4.0,[-23.19716203321825 4.0],3.0,False,True,1.9092531135744661,12,59.90599783360937,79.773,in_progress,0.0
21,21.0,-4.9640725383829265,-0.5328921468608363,162.90359305688887,-4.5650667688717625,3.8306468500243964,[-4.5650667688717625 3.8306468500243964],2.0,False,True,2.1263452656259187,12,59.90599783360937,79.842,in_progress,0.0
21,22.0,-5.090584623150716,-0.48281426089548996,160.702994813271,30.0,0.5,[30.0 0.5],2.0,False,True,2.3459897384729604,13,59.90599783360937,79.908,in_progress,0.0
21,23.0,-5.207837723298445,-0.440575036585644,159.2764731355115,-3.661485698951342,4.0,[-3.661485698951342 4.0],2.0,False,True,2.59221514015128,13,59.90599783360937,79.971,in_progress,0.0
21,24.0,-5.329683337069435,-0.4012659841003928,160.31658136821306,14.526464862867336,1.3407881680222482,[14.526464862867336 1.3407881680222482],2.0,False,True,2.804446020748867,14,59.90599783360937,80.032,in_progress,0.0
21,25.0,-5.4479869351481405,-0.36896488399231137,162.3764372620474,9.9780499027461,2.1800355492766412,[9.9780499027461 2.1800355492766412],1.5,False,True,3.008619318106269,14,59.90599783360937,80.083,in_progress,0.0
21,26.0,-5.549777067367915,-0.3501873537793959,165.09802274704148,-30.0,0.5,[-30.0 0.5],2.0,False,True,3.2712851815168946,14,59.90599783360937,80.174,in_progress,0.0
21,27.0,-5.664513178189107,-0.3352391465532595,168.61429775021048,30.0,3.838435765237705,[30.0 3.838435765237705],2.0,False,True,3.460104523342565,15,59.90599783360937,80.233,in_progress,0.0
21,28.0,-5.803513468485838,-0.31730233784632866,171.22242548091674,-16.53967739073221,4.0,[-16.53967739073221 4.0],2.0,False,True,3.7969897513102717,15,59.90599783360937,80.303,in_progress,0.0
21,29.0,-5.914997865039697,-0.30606523418390874,172.47596953952103,20.6476721376034,4.0,[20.6476721376034 4.0],3.0,False,True,3.9646678023608244,16,59.90599783360937,80.371,in_progress,0.0
21,30.0,-6.050053162475311,-0.29103855719443317,173.12673726039296,6.776420604909518,0.5,[6.776420604909518 0.5],4.0,False,True,4.240701987271432,16,59.90599783360937,80.44,in_progress,0.0
21,31.0,-6.185435616691204,-0.2968681999139132,178.2233641786292,-6.826894257358159,1.40425674325321,[-6.826894257358159 1.40425674325321],5.0,False,True,4.391449076074602,16,59.90599783360937,80.504,in_progress,0.0
21,32.0,-6.3060558912034,-0.3056461439771262,-179.0805989062987,-30.0,0.5,[-30.0 0.5],5.0,False,True,4.521473797668129,17,59.90599783360937,80.57,in_progress,0.0
21,33.0,-6.418478063335616,-0.307619190678568,-178.65803599021604,-1.1503341819403587,1.62242315093649,[-1.1503341819403587 1.62242315093649],4.0,False,True,4.650083566639125,17,59.90599783360937,80.618,in_progress,0.0
21,34.0,-6.525268923748589,-0.31174981367677146,-178.23550497133064,-30.0,0.7431952808784231,[-30.0 0.7431952808784231],4.0,False,True,4.735586309204827,17,59.90599783360937,80.693,in_progress,0.0
21,35.0,-6.620126345141869,-0.3194228085131167,-177.1129507828376,20.817548015320497,0.5,[20.817548015320497 0.5],3.0,False,True,4.768827690454149,17,59.90599783360937,80.774,in_progress,0.0
21,36.0,-6.704591415694391,-0.32377951682073114,-177.12808584255941,-21.77598971071787,2.131224985090801,[-21.77598971071787 2.131224985090801],2.0,False,True,4.834518424830284,17,59.90599783360937,80.831,in_progress,0.0
21,37.0,-6.783869556889292,-0.32951900585241367,-176.7817017575656,15.622081729890581,0.5,[15.622081729890581 0.5],1.5,False,True,4.8938059239229394,17,59.90599783360937,80.906,in_progress,0.0
21,38.0,-6.864157485425181,-0.32617628708114443,-178.94816707769124,15.72411527194216,2.1166992628369843,[15.72411527194216 2.1166992628369843],1.001,False,False,4.9669920581603915,17,59.90599783360937,80.973,in_progress,0.0
21,39.0,-6.943479077881097,-0.32926974961460065,-178.61806490716273,-3.649896559009523,0.7851804934842852,[-3.649896559009523 0.7851804934842852],1.001,False,False,5.030115234358368,18,59.90599783360937,81.029,in_progress,0.0
21,40.0,-7.030070950554726,-0.3364529264905349,-177.5637878652021,19.736158028308452,0.5,[19.736158028308452 0.5],1.001,False,False,5.093559815498384,18,59.90599783360937,81.085,in_progress,0.0
21,41.0,-7.120972120098987,-0.3454474255470724,-176.44601848817678,-30.0,2.0070067669343743,[-30.0 2.0070067669343743],1.001,True,False,5.158074594850418,18,59.90599783360937,81.173,off_track,0.0
22,1.0,-6.536156256764315,0.054212653114423914,120.66356794719712,30.0,1.9577968555880343,[30.0 1.9577968555880343],0.0,False,True,0.2336994389311703,18,59.90599783360937,81.294,prepare,0.0
22,2.0,-6.536194184036026,0.05419017244351845,120.68145824690848,-21.532151257627493,2.768722477333403,[-21.532151257627493 2.768722477333403],5.0,False,True,0.23369947093861143,18,59.90599783360937,81.363,in_progress,0.0
22,3.0,-6.536861479826312,0.05724806567095941,120.72481359479985,25.039917789929632,1.8224512003138715,[25.039917789929632 1.8224512003138715],5.0,False,True,0.23865780417534205,18,59.90599783360937,81.434,in_progress,0.0
22,4.0,-6.539468265406986,0.06728225080925408,120.28579135800473,-30.0,3.947364124872295,[-30.0 3.947364124872295],5.0,False,True,0.2552833929759024,18,59.90599783360937,81.501,in_progress,0.0
22,5.0,-6.546283378118328,0.09187013530120335,117.99934658107468,23.03627068381762,2.267694277990179,[23.03627068381762 2.267694277990179],5.0,False,True,0.2999406476712374,18,59.90599783360937,81.573,in_progress,0.0
22,6.0,-6.560166679398064,0.13027554846239123,116.48783748018957,10.54598094743615,3.476534652559355,[10.54598094743615 3.476534652559355],5.0,False,True,0.36809495802980763,18,59.90599783360937,81.637,in_progress,0.0
22,7.0,-6.590016192638584,0.16805239552623188,118.77132982965398,1.1938432142464563,0.5,[1.1938432142464563 0.5],5.0,False,True,0.44378093969486276,18,59.90599783360937,81.688,in_progress,0.0
22,8.0,-6.623674313197405,0.21195952625373418,121.74692793621921,18.536469740947553,2.8482528618496215,[18.536469740947553 2.8482528618496215],5.0,False,True,0.5311961384506486,18,59.90599783360937,81.775,in_progress,0.0
22,9.0,-6.654069123463353,0.2461311458968041,123.71486623453384,6.588419732550285,2.4796900595352307,[6.588419732550285 2.4796900595352307],5.0,False,True,0.6014713908139999,19,59.90599783360937,81.834,in_progress,0.0
22,10.0,-6.699698240748998,0.2885431281441754,127.02945450537631,-5.2162025667149585,0.5,[-5.2162025667149585 0.5],5.0,False,True,0.692914298497932,19,59.90599783360937,81.905,in_progress,0.0
22,11.0,-6.7426835188257055,0.3328296092782995,128.95749253391514,-30.0,1.0938625620206683,[-30.0 1.0938625620206683],4.0,False,True,0.7859100709276325,19,59.90599783360937,81.972,in_progress,0.0
22,12.0,-6.779550288275556,0.391123832140412,127.09970829440695,0.03765161227126157,4.0,[0.03765161227126157 4.0],4.0,False,True,0.8577497545324484,19,59.90599783360937,82.037,in_progress,0.0
22,13.0,-6.817184966761468,0.4597826910156974,124.91630209994311,1.4762859370876988,0.5,[1.4762859370876988 0.5],4.0,False,True,0.9791665537356609,19,59.90599783360937,82.099,in_progress,0.0
22,14.0,-6.8679388875186484,0.5169417732073158,126.12170824228146,-30.0,0.5,[-30.0 0.5],3.0,False,True,1.0842009223652902,19,59.90599783360937,82.166,in_progress,0.0
22,15.0,-6.919620451883216,0.5683091810720136,128.5853677511659,-30.0,3.674533182605765,[-30.0 3.674533182605765],3.0,False,True,1.1798283512717778,20,59.90599783360937,82.23,in_progress,0.0
22,16.0,-6.9609468299904105,0.6207782833285624,128.5114694373353,-30.0,2.567580107806858,[-30.0 2.567580107806858],2.0,False,True,1.275173104327962,20,59.90599783360937,82.317,in_progress,0.0
22,17.0,-6.991159616353066,0.6901740279535981,124.13837139121887,-5.843303363645379,0.5,[-5.843303363645379 0.5],2.0,False,True,1.396299930263166,20,59.90599783360937,82.372,in_progress,0.0
22,18.0,-7.020670990133238,0.7549651949075676,120.99479643216235,-30.0,2.9628541184330732,[-30.0 2.9628541184330732],2.0,False,True,1.4026147331926393,20,59.90599783360937,82.439,in_progress,0.0
22,19.0,-7.0486835726383905,0.823260514228078,118.05416057962978,-30.0,1.3303548661254694,[-30.0 1.3303548661254694],2.0,False,True,1.5125882625112732,20,59.90599783360937,82.508,in_progress,0.0
22,20.0,-7.060077628399309,0.915628195286259,110.86861744395452,12.963650577211865,0.7992301363013141,[12.963650577211865 0.7992301363013141],1.5,False,True,1.6648025789688146,20,59.90599783360937,82.547,in_progress,0.0
22,21.0,-7.067790680692818,0.9925281231557088,106.22699282865604,30.0,2.9659351904604376,[30.0 2.9659351904604376],1.5,False,True,1.7917600712789001,21,59.90599783360937,82.64,in_progress,0.0
22,22.0,-7.0895734735055465,1.0703138416671063,106.12687338807926,28.6941989125406,4.0,[28.6941989125406 4.0],1.001,False,False,1.9183445347468908,21,59.90599783360937,82.688,in_progress,0.0
22,23.0,-7.138910410208623,1.164094628239503,110.73052042663839,-30.0,2.0536414134459413,[-30.0 2.0536414134459413],1.001,False,False,1.9831340703355835,21,59.90599783360937,82.767,in_progress,0.0
22,24.0,-7.200162634687507,1.2694024687147232,115.27454737471494,-29.13177616177527,2.4404312370457926,[-29.13177616177527 2.4404312370457926],1.001,False,False,2.137009835576484,21,59.90599783360937,82.839,in_progress,0.0
22,25.0,-7.222190196779444,1.3262780434494643,114.29143496686163,-26.116096205875436,3.8750665033818636,[-26.116096205875436 3.8750665033818636],1.001,False,False,2.223524985206378,21,59.90599783360937,82.902,in_progress,0.0
22,26.0,-7.258396852423116,1.4490120898482572,110.58627044900521,27.761887138901557,1.5285838757307961,[27.761887138901557 1.5285838757307961],1.001,True,False,2.4137123368540485,22,59.90599783360937,82.965,off_track,0.0
23,1.0,-6.2463539519765545,2.975130972129989,74.19755389831874,30.0,0.9715133967175344,[30.0 0.9715133967175344],0.0,False,True,0.23369972944095319,27,59.90599783360937,83.1,prepare,0.0
23,2.0,-6.246361440639182,2.975132930076792,74.20138609536036,4.397508007648952,0.9927661921029513,[4.397508007648952 0.9927661921029513],5.0,False,True,0.23369947094254995,27,59.90599783360937,83.163,in_progress,0.0
23,3.0,-6.246345315469613,2.9765397281505668,74.19761109176365,11.836191419940725,3.761201855818345,[11.836191419940725 3.761201855818345],5.0,False,True,0.23596643239033877,27,59.90599783360937,83.242,in_progress,0.0
23,4.0,-6.247728710304047,3.00032824595235,76.23706348559986,13.196576337671509,2.711542725094455,[13.196576337671509 2.711542725094455],5.0,False,True,0.2735474067262683,27,59.90599783360937,83.305,in_progress,0.0
23,5.0,-6.249827385692788,3.0419690936139596,79.0873835662445,-13.927477844669568,0.9662839342046756,[-13.927477844669568 0.9662839342046756],5.0,False,True,0.33860501792762066,27,59.90599783360937,83.374,in_progress,0.0
23,6.0,-6.240110813444865,3.1132084496748442,79.98232541350211,-8.395597706064855,0.5,[-8.395597706064855 0.5],5.0,False,True,0.4570148173445948,27,59.90599783360937,83.439,in_progress,0.0
23,7.0,-6.227830526706379,3.149665323345938,78.59430619252099,25.241234234640203,1.8494277112131476,[25.241234234640203 1.8494277112131476],5.0,False,True,0.5212107199767835,27,59.90599783360937,83.479,in_progress,0.0
23,8.0,-6.212131273855279,3.2077188814735615,77.78823155537182,-8.585285395295777,4.0,[-8.585285395295777 4.0],5.0,False,True,0.6215364758726832,28,59.90599783360937,83.564,in_progress,0.0
23,9.0,-6.1967665497795315,3.2814027853066525,77.77927174708073,14.35706393646737,1.6166193595034026,[14.35706393646737 1.6166193595034026],5.0,False,True,0.7466272299851362,28,59.90599783360937,83.637,in_progress,0.0
23,10.0,-6.17451651000878,3.366180451665013,76.9091809507043,-14.268371157830197,2.2494226928523346,[-14.268371157830197 2.2494226928523346],5.0,False,True,0.8814454454178416,28,59.90599783360937,83.707,in_progress,0.0
23,11.0,-6.156222421974821,3.4477402803556925,76.94488417587976,30.0,2.0885516774183235,[30.0 2.0885516774183235],5.0,False,True,1.0176234324629192,28,59.90599783360937,83.767,in_progress,0.0
23,12.0,-6.12993580804341,3.54852570869382,76.41368432566578,-25.24960312448471,2.0422389435791732,[-25.24960312448471 2.0422389435791732],4.0,False,True,1.1885199348611568,29,59.90599783360937,83.81,in_progress,0.0
23,13.0,-6.09861469513794,3.6708615041438737,75.952090417775,-30.0,2.560011532751414,[-30.0 2.560011532751414],4.0,False,True,1.39131269192245,29,59.90599783360937,83.899,in_progress,0.0
23,14.0,-6.050260507445865,3.7801862731113682,71.62207955137244,-0.3955186402606934,3.223057527130353,[-0.3955186402606934 3.223057527130353],4.0,False,True,1.512139625766884,29,59.90599783360937,83.972,in_progress,0.0
23,15.0,-5.995263706583959,3.894012122367234,68.2144971224662,-30.0,4.0,[-30.0 4.0],3.0,False,True,1.7096114926668904,30,59.90599783360937,84.041,in_progress,0.0
23,16.0,-5.912405394078777,4.059176027467432,65.01380689173071,-20.006284223048674,1.4838293419682758,[-20.006284223048674 1.4838293419682758],3.0,False,True,1.9313602014071507,30,59.90599783360937,84.106,in_progress,0.0
23,17.0,-5.852318896655959,4.150954164567725,61.29136935368857,21.187140855135105,0.5,[21.187140855135105 0.5],2.0,False,True,2.000613788410921,30,59.90599783360937,84.17,in_progress,0.0
23,18.0,-5.77750965768966,4.266951064868496,58.681727714222355,5.554725706369624,1.000860131808595,[5.554725706369624 1.000860131808595],1.5,False,True,2.192247254109475,30,59.90599783360937,84.244,in_progress,0.0
23,19.0,-5.728786641174682,4.366734136235502,60.79316796558665,-7.216896273726761,1.0603964432266593,[-7.216896273726761 1.0603964432266593],1.001,False,False,2.3331604660913277,31,59.90599783360937,84.298,in_progress,0.0
23,20.0,-5.680199633406486,4.463599995370465,61.82013528421286,-19.618209230710654,1.9788140041891775,[-19.618209230710654 1.9788140041891775],1.001,False,False,2.471927033319732,31,59.90599783360937,84.365,in_progress,0.0
23,21.0,-5.636423809635668,4.548403439477865,62.04681729765144,30.0,1.4031767265364459,[30.0 1.4031767265364459],1.001,False,False,2.49073077337002,31,59.90599783360937,84.436,in_progress,0.0
23,22.0,-5.583694049650173,4.634015878611151,60.157161906322386,-22.972439999821717,2.5443843099342245,[-22.972439999821717 2.5443843099342245],1.001,True,False,2.49073077337002,31,59.90599783360937,84.501,off_track,0.0
24,1.0,-3.8210155279116496,4.09724585604064,0.9820283550139397,8.839862281912154,3.0458286614044616,[8.839862281912154 3.0458286614044616],0.0,False,True,0.23369290062606463,36,59.90599783360937,84.636,prepare,0.0
24,2.0,-3.8210113077799184,4.097229216847283,0.9762764663592599,-30.0,2.6275845863953378,[-30.0 2.6275845863953378],5.0,False,True,0.23369947094254995,36,59.90599783360937,84.699,in_progress,0.0
24,3.0,-3.8183890826131144,4.096193766083331,0.9603421248783678,-30.0,3.653609180819282,[-30.0 3.653609180819282],5.0,False,True,0.23804661842095065,36,59.90599783360937,84.768,in_progress,0.0
24,4.0,-3.8014811217090654,4.092939481059087,0.4739152545354206,-10.433518801284624,0.5,[-10.433518801284624 0.5],5.0,False,True,0.26628844324444734,36,59.90599783360937,84.827,in_progress,0.0
24,5.0,-3.7733846445700268,4.086378917182733,-0.9995665775216106,20.205410184814,2.588463576877173,[20.205410184814 2.588463576877173],5.0,False,True,0.31316572700400835,36,59.90599783360937,84.908,in_progress,0.0
24,6.0,-3.7313422160039376,4.08295485234988,-1.5068249743054671,20.225087097926753,1.9747875721485073,[20.225087097926753 1.9747875721485073],5.0,False,True,0.38333394037955715,36,59.90599783360937,84.971,in_progress,0.0
24,7.0,-3.680464700444849,4.098651752771621,2.4042686171991385,18.603332665824304,0.5,[18.603332665824304 0.5],5.0,False,True,0.46831900662369086,36,59.90599783360937,85.036,in_progress,0.0
24,8.0,-3.626645636118978,4.125712073942482,8.34636528275741,-21.954627010510293,3.947894483900545,[-21.954627010510293 3.947894483900545],5.0,False,True,0.5582551254143198,37,59.90599783360937,85.083,in_progress,0.0
24,9.0,-3.5599405263622415,4.159938921839152,13.733175192571004,30.0,1.7136573015140157,[30.0 1.7136573015140157],5.0,False,True,0.6697273620053346,37,59.90599783360937,85.169,in_progress,0.0
